,네이버지도URL: https://m.place.naver.com/place/36998529/home,,,,,
,POINT (127.007003 37.506017),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 반포 옥상 고기집,,,,,
,주소: 서울 서초구 신반포로 194,,,,,
,위도: 37.5060173976552,,,,,
,경도: 127.007003071366,,,,,
,네이버지도URL: https://m.place.naver.com/place/20354964/home,,,,,
,POINT (126.935412 37.558837),,,,,
,야장타입: 루프탑,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 고속터미널 10층 루프탑 삼겹살,,,,,
,주소: 서울 서대문구 연세로11길 25,,,,,
,위도: 37.55883735079631,,,,,
,경도: 126.93541243691124,,,,,
,네이버지도URL: https://m.place.naver.com/place/11828149/home,,,,,
,POINT (126.969218 37.579887),,,,,
,야장타입: 매장,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 서촌 거리 평상에서 소주와 안주,,,,,
,주소: 서울 종로구 자하문로7길 59,,,,,
,위도: 37.57988654548199,,,,,
,경도: 126.96921810876866,,,,,
,네이버지도URL: https://m.place.naver.com/place/1242824328/home,,,,,
,POINT (127.00638 37.570259),,,,,
,야장타입: 매장,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 영등포시장 야장 고기 파전 뜨거운,,,,,
,주소: 서울 종로구 종로40가길 5,,,,,
,위도: 37.57025875375017,,,,,
,경도: 127.00637971338996,,,,,
,네이버지도URL: https://m.place.naver.com/place/11619310/home,,,,,
,POINT (126.920291 37.545806),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 당인동 마당 평상,,,,,
,주소: 서울 마포구 와우산로3길 48-3,,,,,
,위도: 37.5458059879061,,,,,
,경도: 126.92029096074712,,,,,
,네이버지도URL: https://m.place.naver.com/place/1569635151/home,,,,,
,POINT (127.05994 37.546079),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 성수 야장 마니아 성지 평상 닭볶음탕 소주 노포감성,,,,,
,주소: 서울 성동구 아차산로11길 27,,,,,
,위도: 37.54607896717668,,,,,
,경도: 127.05994042247526,,,,,
,네이버지도URL: https://m.place.naver.com/place/1750296911/home,,,,,
,POINT (127.003599 37.5661),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 조일식품 앞 야외 테이블,,,,,
,주소: 서울 중구 을지로38길 14,,,,,
,위도: 37.5660998751199,,,,,
,경도: 127.00359942524,,,,,
,네이버지도URL: https://m.map.naver.com/search?query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%20%EC%A1%B0%EC%9D%BC%EC%8B%9D%ED%92%88,,,,,
,POINT (126.987175 37.538593),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 이태원 슈퍼 앞 마당 소주와 안주 소소한 야장,,,,,
,주소: 서울 용산구 녹사평대로 234,,,,,
,위도: 37.53859266194441,,,,,
,경도: 126.98717468779111,,,,,
,네이버지도URL: https://m.place.naver.com/place/18727430/home,,,,,
,POINT (126.967398 37.544699),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 성수 연무장길 루프탑 한식안주 소주 맛집 데이트,,,,,
,주소: 서울 용산구 청파로47길 53,,,,,
,위도: 37.544698537257,,,,,
,경도: 126.967398306099,,,,,
,네이버지도URL: https://m.place.naver.com/place/1863460923/home,,,,,
,POINT (127.003565 37.508782),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 반포한강 근처 옛날 실내포차 스타일 야외 치킨과 수제비,,,,,
,주소: 서울 서초구 신반포로23길 30,,,,,
,위도: 37.5087818347685,,,,,
,경도: 127.003565002416,,,,,
,네이버지도URL: https://m.place.naver.com/place/18272769/home,,,,,
,POINT (126.971485 37.576396),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 서촌 테라스에서 해산물과 소주,,,,,
,주소: 서울 종로구 자하문로1길 15,,,,,
,위도: 37.576395762477766,,,,,
,경도: 126.97148477885403,,,,,
,네이버지도URL: https://m.place.naver.com/place/1568185069/home,,,,,
,POINT (126.928644 37.525696),,,,,
,야장타입: 매장,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 서순라길 테라스에 타코와 칵테일,,,,,
,주소: 서울 영등포구 여의대로 108,,,,,
,위도: 37.52569649551099,,,,,
,경도: 126.92864426646781,,,,,
,네이버지도URL: https://m.place.naver.com/place/1613628198/home,,,,,
,POINT (126.93402 37.55562),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 영등포중앙금융센터 근방 골목 평상,,,,,
,주소: 서울 마포구 신촌로14길 5,,,,,
,위도: 37.5556200206938,,,,,
,경도: 126.934019783281,,,,,
,네이버지도URL: https://m.place.naver.com/place/1494647066/home,,,,,
,POINT (127.047552 37.525299),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 루프탑 야외테라스 분위기 최고,,,,,
,주소: 서울 강남구 도산대로81길 13,,,,,
,위도: 37.5252985222721,,,,,
,경도: 127.047552137652,,,,,
,네이버지도URL: https://m.place.naver.com/place/1825152608/home,,,,,
,POINT (126.973171 37.543749),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 남영동 테라스 루프탑 야장,,,,,
,주소: 서울 용산구 한강대로84길 11,,,,,
,위도: 37.5437485345888,,,,,
,경도: 126.973170790419,,,,,
,네이버지도URL: https://m.place.naver.com/place/35567968/home,,,,,
,POINT (126.970639 37.530006),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 용리단길 루프탑 수제버거 맛집. 넉넉한 야외 좌석.,,,,,
,주소: 서울 용산구 한강대로40길 26,,,,,
,위도: 37.530005873331625,,,,,
,경도: 126.97063922895882,,,,,
,네이버지도URL: https://m.place.naver.com/place/1465931704/home,,,,,
,POINT (126.984142 37.575264),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 삼청동 누룩막걸리 평상,,,,,
,주소: 서울 종로구 인사동16길 13,,,,,
,위도: 37.5752637892758,,,,,
,경도: 126.984142475909,,,,,
,네이버지도URL: https://m.place.naver.com/place/35701467/home,,,,,
,POINT (126.982209 37.562662),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 청계천 옆 공원 야외 포차,,,,,
,주소: 서울 중구 남대문로 60-5,,,,,
,위도: 37.5626621896615,,,,,
,경도: 126.98220856438,,,,,
,네이버지도URL: https://m.place.naver.com/place/1799022210/home,,,,,
,POINT (127.076659 37.595029),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 중랑역 골목 포장마차거리 평상,,,,,
,주소: 서울 중랑구 중화동 73-7,,,,,
,위도: 37.5950293722299,,,,,
,경도: 127.076658922909,,,,,
,네이버지도URL: https://map.naver.com/p/entry/subway-station/1316,,,,,
,POINT (126.965054 37.565316),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 홍콩감성 루프탑 테라스,,,,,
,주소: 서울 서대문구 충정로11길 21-4,,,,,
,위도: 37.5653162974913,,,,,
,경도: 126.965054248723,,,,,
,네이버지도URL: https://m.place.naver.com/place/1168775766/home,,,,,
,POINT (127.011022 37.58647),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 종로 루프탑 야장,,,,,
,주소: 서울 성북구 삼선교로16길 35,,,,,
,위도: 37.58646999906973,,,,,
,경도: 127.01102199720422,,,,,
,네이버지도URL: https://m.place.naver.com/place/1824499606/home,,,,,
,POINT (126.924121 37.485045),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 와인,,,,,
,한줄리뷰: 도림천과 넓은 하늘을 볼 수 있는 신림 최고의 루프탑 카페,,,,,
,주소: 서울 관악구 관천로 71-1,,,,,
,위도: 37.485044830857,,,,,
,경도: 126.92412069161948,,,,,
,네이버지도URL: https://m.place.naver.com/place/1918745789/home,,,,,
,POINT (126.989397 37.561623),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 이비스 21층 루프탑,,,,,
,주소: 서울 중구 삼일대로 302,,,,,
,위도: 37.5616233039812,,,,,
,경도: 126.989397044657,,,,,
,네이버지도URL: https://m.place.naver.com/place/36836050/home,,,,,
,POINT (126.996012 37.533737),,,,,
,야장타입: 루프탑,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 이태원 루프탑에서 디스코 파티,,,,,
,주소: 서울 용산구 우사단로 40,,,,,
,위도: 37.53373689783812,,,,,
,경도: 126.99601179582436,,,,,
,네이버지도URL: https://m.place.naver.com/place/1880003662/home,,,,,
,POINT (126.989973 37.565771),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 와인,,,,,
,한줄리뷰: 루프탑에서 도시 야경 감상하며 삼겹살 구워먹는 낭만,,,,,
,주소: 서울 중구 수표로 52,,,,,
,위도: 37.5657706406008,,,,,
,경도: 126.989972588736,,,,,
,네이버지도URL: https://m.place.naver.com/place/1889242617/home,,,,,
,POINT (126.970105 37.576753),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 서촌 골목 마당 바베큐와 소주,,,,,
,주소: 서울 종로구 자하문로1길 42,,,,,
,위도: 37.5767531158103,,,,,
,경도: 126.970104666408,,,,,
,네이버지도URL: https://m.place.naver.com/place/35886367/home,,,,,
,POINT (126.988883 37.579566),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 정보없음,,,,,
,한줄리뷰: 북촌 루프탑 창덕궁뷰,,,,,
,주소: 서울 종로구 창덕궁길 47-7,,,,,
,위도: 37.5795656775501,,,,,
,경도: 126.988882792278,,,,,
,네이버지도URL: https://m.map.naver.com/search?query=%EC%84%9C%EC%9A%B8%20%EC%B9%B4%ED%8E%98%20%EC%83%81%EA%B5%AD%20%EC%B0%BD%EB%8D%95%EA%B6%81,,,,,
,POINT (126.892063 37.515472),,,,,
,야장타입: 노포,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 문래동 넓은 야외,,,,,
,주소: 서울 영등포구 도림로 461,,,,,
,위도: 37.5154720829091,,,,,
,경도: 126.892063101465,,,,,
,네이버지도URL: https://m.place.naver.com/place/35179976/home,,,,,
,POINT (126.997227 37.56825),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 창경궁로 야외 전주식당 포차 분위기 야장 베스트,,,,,
,주소: 서울 중구 창경궁로 67-13,,,,,
,위도: 37.56824967351818,,,,,
,경도: 126.99722677821377,,,,,
,네이버지도URL: https://m.place.naver.com/place/19885778/home,,,,,
,POINT (127.05994 37.546079),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 성수동 주민 아지트,,,,,
,주소: 서울 성동구 아차산로11길 27,,,,,
,위도: 37.54607896717668,,,,,
,경도: 127.05994042247526,,,,,
,네이버지도URL: https://m.place.naver.com/place/1404479690/home,,,,,
,POINT (126.973171 37.543749),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 남영동 루프탑 룸 야장,,,,,
,주소: 서울 용산구 한강대로84길 11,,,,,
,위도: 37.5437485345888,,,,,
,경도: 126.973170790419,,,,,
,네이버지도URL: https://m.place.naver.com/place/35567968/home,,,,,
,POINT (126.982209 37.562662),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 남대문로 야외테이블에 막창과 소주,,,,,
,주소: 서울 중구 남대문로 60-5,,,,,
,위도: 37.5626621896615,,,,,
,경도: 126.98220856438,,,,,
,네이버지도URL: https://m.place.naver.com/place/1799022210/home,,,,,
,POINT (126.988323 37.539102),,,,,
,야장타입: 루프탑,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 이태원 루프탑 야외 칵테일 파티 왁자지껄 분위기,,,,,
,주소: 서울 용산구 녹사평대로54길 20,,,,,
,위도: 37.53910184618186,,,,,
,경도: 126.98832305936736,,,,,
,네이버지도URL: https://m.place.naver.com/place/1220688438/home,,,,,
,POINT (126.993828 37.533219),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 이태원 골목 야외테이블에 한상차림 안주와 소주 단골감성,,,,,
,주소: 서울 용산구 이태원로26길 29,,,,,
,위도: 37.5332187283326,,,,,
,경도: 126.993828226027,,,,,
,네이버지도URL: https://m.place.naver.com/place/1880003662/home,,,,,
,POINT (126.989677 37.569545),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 종로3가 한일타워 8층 옥상 열리는 천장 삼겹살,,,,,
,주소: 서울 종로구 수표로 94,,,,,
,위도: 37.5695448863891,,,,,
,경도: 126.989676644648,,,,,
,네이버지도URL: https://m.place.naver.com/place/1731506012/home,,,,,
,POINT (127.025504 37.500126),,,,,
,야장타입: 매장,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 강남역 서초 야장 닭발 통닭,,,,,
,주소: 서울 서초구 서초대로77길 27,,,,,
,위도: 37.5001258792062,,,,,
,경도: 127.025504014011,,,,,
,네이버지도URL: https://m.place.naver.com/place/1321642805/home,,,,,
,POINT (127.041718 37.689888),,,,,
,야장타입: 정보없음,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 도봉산 야외테라스,,,,,
,주소: 서울 도봉구 도봉로191길 99-6,,,,,
,위도: 37.6898881016631,,,,,
,경도: 127.041718329646,,,,,
,네이버지도URL: https://m.place.naver.com/place/38275183/home,,,,,
,POINT (126.950727 37.479277),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 광화문 골목 노상 테이블,,,,,
,주소: 서울 관악구 관악로13길 25,,,,,
,위도: 37.47927714925279,,,,,
,경도: 126.9507268964839,,,,,
,네이버지도URL: https://m.place.naver.com/place/13486369/home,,,,,
,POINT (127.005616 37.532604),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 정보없음,,,,,
,한줄리뷰: 한남 강가 평상 빈대떡 막걸리,,,,,
,주소: 서울 용산구 대사관로30길 15,,,,,
,위도: 37.5326042733219,,,,,
,경도: 127.00561621167,,,,,
,네이버지도URL: https://m.place.naver.com/place/1326377701/home,,,,,
,POINT (126.829422 37.566973),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 와인,,,,,
,한줄리뷰: 호텔 루프탑 고급스러운 조용한 데이트,,,,,
,주소: 서울 강서구 마곡중앙12로 10,,,,,
,위도: 37.5669732015523,,,,,
,경도: 126.829421538138,,,,,
,네이버지도URL: https://m.place.naver.com/place/1424560535/home,,,,,
,POINT (127.005775 37.53268),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 한남동 평상 신선 꼬막과 소주,,,,,
,주소: 서울 용산구 대사관로30길 11-5,,,,,
,위도: 37.532679949778,,,,,
,경도: 127.005774611871,,,,,
,네이버지도URL: https://m.place.naver.com/place/1689266518/home,,,,,
,POINT (126.985176 37.571725),,,,,
,야장타입: 매장,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 종로3가역 야외 포차거리,,,,,
,주소: 서울 종로구 인사동3길 32,,,,,
,위도: 37.57172481565081,,,,,
,경도: 126.98517559189975,,,,,
,네이버지도URL: https://m.place.naver.com/place/19410665/home,,,,,
,POINT (126.991998 37.564898),,,,,
,야장타입: 노포,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 을지로 노가리골목 대표 야장,,,,,
,주소: 서울 중구 을지로14길 30,,,,,
,위도: 37.564897729978,,,,,
,경도: 126.991997632865,,,,,
,네이버지도URL: https://m.place.naver.com/place/13537864/home,,,,,
,POINT (126.995532 37.567333),,,,,
,야장타입: 노포,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 을지로 골목 야외 평상 파전 막걸리 노포 감성,,,,,
,주소: 서울 중구 을지로 157,,,,,
,위도: 37.567333308865656,,,,,
,경도: 126.99553233783833,,,,,
,네이버지도URL: https://m.place.naver.com/place/19414197/home,,,,,
,POINT (126.907488 37.558647),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 중랑역 포장마차거리 야외평상,,,,,
,주소: 서울 마포구 월드컵로 117,,,,,
,위도: 37.558646682726,,,,,
,경도: 126.90748815166,,,,,
,네이버지도URL: https://m.place.naver.com/place/21230276/home,,,,,
,POINT (127.023616 37.507943),,,,,
,야장타입: 루프탑,,,,,
,분위기: 소소한,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 홍대 루프탑 테라스 펍,,,,,
,주소: 서울 강남구 학동로2길 56,,,,,
,위도: 37.5079433954265,,,,,
,경도: 127.023615614641,,,,,
,네이버지도URL: https://m.place.naver.com/place/1142945677/home,,,,,
,POINT (126.965262 37.475527),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 야외테라스 있는 낙성대 야장거리 소소함,,,,,
,주소: 서울 관악구 봉천로 614-1,,,,,
,위도: 37.47552690897514,,,,,
,경도: 126.9652622867107,,,,,
,네이버지도URL: https://m.place.naver.com/place/1584653565/home,,,,,
,POINT (126.987657 37.539385),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 야외 테이블에서 즐기는 편안한 야장 감성,,,,,
,주소: 서울 용산구 녹사평대로54길 7,,,,,
,위도: 37.53938469243458,,,,,
,경도: 126.98765656719875,,,,,
,네이버지도URL: https://m.place.naver.com/place/1216444925/home,,,,,
,POINT (127.054608 37.537804),,,,,
,야장타입: 노포,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 웨이팅을 견디게 하는 푸짐한 야외 바베큐,,,,,
,주소: 서울 성동구 성수이로 30-3,,,,,
,위도: 37.5378040702262,,,,,
,경도: 127.05460798425395,,,,,
,네이버지도URL: https://m.map.naver.com/search?query=%EC%84%9C%EC%9A%B8%20%EB%9A%9D%EC%84%AC%20%EB%9A%9D%EB%8F%84%EC%A7%80%EA%B8%B0,,,,,
,POINT (126.979616 37.56827),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 을지로1길 종로 로컬 직장인의 감성이 살아 숨쉬는 야장,,,,,
,주소: 서울 중구 을지로1길 47,,,,,
,위도: 37.56827047127497,,,,,
,경도: 126.97961624834933,,,,,
,네이버지도URL: https://m.place.naver.com/place/13475829/home,,,,,
,POINT (127.00422 37.645693),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 4.19로 야외 가든 포차 한강 야장 베스트,,,,,
,주소: 서울 강북구 4.19로12길 75,,,,,
,위도: 37.6456933045111,,,,,
,경도: 127.004219669737,,,,,
,네이버지도URL: https://m.place.naver.com/place/36932228/home,,,,,
,POINT (126.968096 37.572954),,,,,
,야장타입: 루프탑,,,,,
,분위기: 소소한,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 경희궁 근처 루프탑 카페로 조용하고 여유로운 분위기,,,,,
,주소: 서울 종로구 경희궁3길 3-5,,,,,
,위도: 37.5729539965698,,,,,
,경도: 126.968095755928,,,,,
,네이버지도URL: https://m.place.naver.com/place/1755310639/home,,,,,
,POINT (126.976671 37.568437),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 와인,,,,,
,한줄리뷰: 광화문 코리아나 호텔 루프탑,,,,,
,주소: 서울 중구 세종대로 135,,,,,
,위도: 37.5684366101967,,,,,
,경도: 126.97667092104,,,,,
,네이버지도URL: https://m.place.naver.com/place/1398069830/home,,,,,
,POINT (126.991121 37.572745),,,,,
,야장타입: 루프탑,,,,,
,분위기: 소소한,,,,,
,주류종류: 정보없음,,,,,
,한줄리뷰: 구디 꼭대기 루프탑 테라스 시원한 야외 분위기,,,,,
,주소: 서울 종로구 돈화문로11길 6,,,,,
,위도: 37.5727453389208,,,,,
,경도: 126.991120628889,,,,,
,네이버지도URL: https://m.place.naver.com/place/1596260958/home,,,,,
,POINT (126.985009 37.545214),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 와인,,,,,
,한줄리뷰: 해방촌 야외테라스 브런치 와인,,,,,
,주소: 서울 용산구 신흥로 95-13,,,,,
,위도: 37.54521385372382,,,,,
,경도: 126.9850088431997,,,,,
,네이버지도URL: https://m.place.naver.com/place/1136070013/home,,,,,
,POINT (127.015027 37.572547),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 동묘앞역2번출구 골목 야외,,,,,
,주소: 서울 종로구 종로 336,,,,,
,위도: 37.5725473985236,,,,,
,경도: 127.01502719776813,,,,,
,네이버지도URL: https://m.place.naver.com/place/1438277516/home,,,,,
,POINT (126.920609 37.549898),,,,,
,야장타입: 루프탑,,,,,
,분위기: 소소한,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 하얀 모래 루프탑,,,,,
,주소: 서울 마포구 독막로9길 38,,,,,
,위도: 37.54989781700859,,,,,
,경도: 126.92060912359968,,,,,
,네이버지도URL: https://m.place.naver.com/place/1353029374/home,,,,,
,POINT (126.991255 37.57287),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 돈화문로 야외 갈매기살 구이,,,,,
,주소: 서울 종로구 돈화문로 49,,,,,
,위도: 37.572869686283,,,,,
,경도: 126.99125532179,,,,,
,네이버지도URL: https://m.place.naver.com/place/12811371/home,,,,,
,POINT (126.984174 37.575221),,,,,
,야장타입: 노포,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 인사동 한옥 야장 테이블2개,,,,,
,주소: 서울 종로구 인사동16길 11-1,,,,,
,위도: 37.5752205457894,,,,,
,경도: 126.984174181996,,,,,
,네이버지도URL: https://m.place.naver.com/place/1967078079/home,,,,,
,POINT (127.008537 37.534394),,,,,
,야장타입: 루프탑,,,,,
,분위기: 소소한,,,,,
,주류종류: 정보없음,,,,,
,한줄리뷰: 북촌 한옥 루프탑 베이커리,,,,,
,주소: 서울 용산구 한남대로18길 22,,,,,
,위도: 37.534394387317676,,,,,
,경도: 127.00853652897942,,,,,
,네이버지도URL: https://m.place.naver.com/place/1830211600/home,,,,,
,POINT (126.893677 37.545329),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 한강뷰 야외 테라스,,,,,
,주소: 서울 영등포구 노들로 111,,,,,
,위도: 37.5453291179695,,,,,
,경도: 126.893676701713,,,,,
,네이버지도URL: https://m.place.naver.com/place/1269648930/home,,,,,
,POINT (126.985176 37.571725),,,,,
,야장타입: 매장,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 서울 야장 포차의 대표,,,,,
,주소: 서울 종로구 인사동3길 32,,,,,
,위도: 37.57172481565081,,,,,
,경도: 126.98517559189975,,,,,
,네이버지도URL: https://m.place.naver.com/place/19410665/home,,,,,
,POINT (127.001109 37.571331),,,,,
,야장타입: 매장,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 대학로 골목 야외슈퍼 포차 감성 한강 야장 추천,,,,,
,주소: 서울 종로구 대학로1길 11,,,,,
,위도: 37.571331105319985,,,,,
,경도: 127.00110933441542,,,,,
,네이버지도URL: https://m.place.naver.com/place/1252905037/home,,,,,
,POINT (127.10524 37.594612),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 정보없음,,,,,
,한줄리뷰: 야외쉼터,,,,,
,주소: 서울 중랑구 망우로70길 118,,,,,
,위도: 37.59461181393687,,,,,
,경도: 127.10523953704342,,,,,
,네이버지도URL: https://m.place.naver.com/place/1468394287/home,,,,,
,POINT (127.025353 37.500796),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 야장 분위기 좋고 루프탑 확인,,,,,
,주소: 서울 서초구 서초대로77길 35,,,,,
,위도: 37.50079626026492,,,,,
,경도: 127.02535270032543,,,,,
,네이버지도URL: https://m.place.naver.com/place/1689752307/home,,,,,
,POINT (127.001313 37.570093),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
,주류종류: 칵테일,,,,,
,한줄리뷰: 광장시장 시크릿 루프탑 테라스,,,,,
,주소: 서울 종로구 종로32길 21,,,,,
,위도: 37.5700931356741,,,,,
,경도: 127.001313067983,,,,,
,네이버지도URL: https://m.place.naver.com/place/1699850010/home,,,,,
,POINT (127.024406 37.641471),,,,,
,야장타입: 노포,,,,,
,분위기: 소소한,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 야외테이블에 저렴한 안주와 소주,,,,,
,주소: 서울 강북구 한천로 1063-1,,,,,
,위도: 37.641470645884,,,,,
,경도: 127.024405623134,,,,,
,네이버지도URL: https://m.place.naver.com/place/1747215982/home,,,,,
,POINT (127.005322 37.532773),,,,,
,야장타입: 매장,,,,,
,분위기: 왁자지껄,,,,,
,주류종류: 소주,,,,,
,한줄리뷰: 한남동 거리 야외테이블 안주와 소주,,,,,
,주소: 서울 용산구 대사관로30길 6-11,,,,,
,위도: 37.5327727741479,,,,,
,경도: 127.005322062678,,,,,
,네이버지도URL: https://m.place.naver.com/place/1219032244/home,,,,,
,POINT (127.0841 37.510035),,,,,
,야장타입: 매장,,,,,
,분위기: 데이트,,,,,
,주류종류: 와인,,,,,
,한줄리뷰: 잠실새내 야장 와인바,,,,,
,주소: 서울 송파구 백제고분로9길 45,,,,,
,위도: 37.510034980486,,,,,
,경도: 127.084100166967,,,,,
,네이버지도URL: https://m.map.naver.com/search?query=%EC%84%9C%EC%9A%B8%20%EC%99%80%EC%9D%B8%EC%97%90%EB%B9%A0%EC%A7%84%EC%A0%80%ED%8C%94%EA%B3%84%20%EC%9E%A0%EC%8B%A4%EC%83%88%EB%82%B4,,,,,
,POINT (127.053829 37.542301),,,,,
,야장타입: 루프탑,,,,,
,분위기: 데이트,,,,,
